showid,title,type,releaseyear,endyear,duration,genres,cast,imdbrating,numvotes,popularityrank,isadult,url
tt1562871,Ra.One,Movie,2011,2011,156 min,"Action,Sci-Fi,Thriller","Shah Rukh Khan, Shah Rukh Khan, Kareena Kapoor, Arjun Rampal, Armaan Verma",5.0,51725,5069,0,https://www.imdb.com/title/tt1562871/
tt0048028,East of Eden,Movie,1955,1955,118 min,Drama,"James Dean, Raymond Massey, Julie Harris, Burl Ives, Richard Davalos",7.8,51717,5070,0,https://www.imdb.com/title/tt0048028/
tt2805096,Chicago P.D.,TV Show,2014,ongoing,45 min,"Action,Crime,Drama","Jason Beghe, Jason Beghe, Marina Squerciati, Patrick John Flueger, LaRoyce Hawkins",8.1,51706,5071,0,https://www.imdb.com/title/tt2805096/
tt2333804,The Zero Theorem,Movie,2013,2013,107 min,"Comedy,Drama,Fantasy","Christoph Waltz, Lucas Hedges, Mélanie Thierry, David Thewlis, Gwendoline Christie",6.0,51678,5072,0,https://www.imdb.com/title/tt2333804/
tt0097027,Casualties of War,Movie,1989,1989,113 min,"Action,Crime,Drama","Michael J. Fox, Sean Penn, Don Harvey, John C. Reilly, John Leguizamo",7.1,51671,5073,0,https://www.imdb.com/title/tt0097027/
tt30472557,Chainsaw Man - The Movie: Reze Arc,Movie,2025,2025,100 min,"Action,Adventure,Animation","Kikunosuke Toya, Shiori Izawa, Tomori Kusunoki, Shôgo Sakata, Ai Fairouz",8.3,51654,5074,0,https://www.imdb.com/title/tt30472557/
tt0395843,CSI: NY,TV Show,2004,2013,43 min,"Action,Crime,Drama","Gary Sinise, Carmine Giovinazzo, Hill Harper, Eddie Cahill, Anna Belknap",7.0,51649,5075,0,https://www.imdb.com/title/tt0395843/
tt2991224,Tangerines,Movie,2013,2013,87 min,"Drama,War","Lembit Ulfsak, Elmo Nüganen, Giorgi Nakashidze, Misha Meskhi, Raivo Trass",8.1,51619,5076,0,https://www.imdb.com/title/tt2991224/
tt0090060,St. Elmo's Fire,Movie,1985,1985,108 min,"Drama,Romance","Demi Moore, Rob Lowe, Andrew McCarthy, Emilio Estevez, Judd Nelson",6.4,51619,5076,0,https://www.imdb.com/title/tt0090060/
tt0838232,The Pink Panther 2,Movie,2009,2009,92 min,"Action,Adventure,Comedy","Steve Martin, Jean Reno, Emily Mortimer, Andy Garcia, Alfred Molina",5.6,51580,5077,0,https://www.imdb.com/title/tt0838232/
tt5962210,Ingrid Goes West,Movie,2017,2017,98 min,"Comedy,Drama,Horror","Aubrey Plaza, Elizabeth Olsen, O'Shea Jackson Jr., Wyatt Russell, Billy Magnussen",6.6,51557,5078,0,https://www.imdb.com/title/tt5962210/
tt0111512,Drunken Master II,Movie,1994,1994,102 min,"Action,Comedy","Jackie Chan, Ho-Sung Pak, Lung Ti, Anita Mui, Felix Wong",7.5,51547,5079,0,https://www.imdb.com/title/tt0111512/
tt0297884,Far from Heaven,Movie,2002,2002,107 min,"Drama,Romance","Julianne Moore, Dennis Quaid, Dennis Haysbert, Patricia Clarkson, Viola Davis",7.3,51539,5080,0,https://www.imdb.com/title/tt0297884/
tt0257756,High Crimes,Movie,2002,2002,115 min,"Crime,Drama,Mystery","Jim Caviezel, Jim Caviezel, Morgan Freeman, Ashley Judd, Adam Scott",6.4,51528,5081,0,https://www.imdb.com/title/tt0257756/
tt2100976,Impractical Jokers,TV Show,2011,ongoing,30 min,"Comedy,Reality-TV",,8.5,51507,5082,0,https://www.imdb.com/title/tt2100976/
tt3655448,The Young Pope,Web Series,2016,2016,60 min,Drama,"Jude Law, Diane Keaton, Silvio Orlando, Javier Cámara, Scott Shepherd",8.3,51483,5083,0,https://www.imdb.com/title/tt3655448/
tt27028399,Murder Mubarak,Movie,2024,2024,140 min,"Comedy,Horror,Mystery","Pankaj Tripathi, Sara Ali Khan, Vijay Varma, Karisma Kapoor, Dimple Kapadia",5.8,51464,5084,0,https://www.imdb.com/title/tt27028399/
tt9900782,Kaithi,Movie,2019,2019,145 min,"Action,Crime,Thriller","Karthi, Narain, Arjun Das, George Maryan, Harish Uthaman",8.4,51449,5085,0,https://www.imdb.com/title/tt9900782/
tt3165612,Sleeping with Other People,Movie,2015,2015,101 min,"Comedy,Drama,Romance","Jason Sudeikis, Alison Brie, Jordan Carlos, Margarita Levieva, Charles Cain",6.5,51440,5086,0,https://www.imdb.com/title/tt3165612/
tt1175491,W.,Movie,2008,2008,129 min,"Biography,Comedy,Drama","Josh Brolin, Elizabeth Banks, Ioan Gruffudd, Colin Hanks, Toby Jones",6.3,51424,5087,0,https://www.imdb.com/title/tt1175491/
tt0117765,Striptease,Movie,1996,1996,115 min,"Comedy,Crime,Drama","Demi Moore, Burt Reynolds, Armand Assante, Ving Rhames, Robert Patrick",4.6,51413,5088,0,https://www.imdb.com/title/tt0117765/
tt2567712,Starred Up,Movie,2013,2013,106 min,"Crime,Drama,Thriller","Jack O'Connell, Ben Mendelsohn, Rupert Friend, Sam Spruell, Gilly Gilchrist",7.3,51386,5089,0,https://www.imdb.com/title/tt2567712/
tt14664414,Young Royals,TV Show,2021,2024,50 min,"Drama,Romance","Edvin Ryding, Omar Rudberg, Malte Gårdinger, Frida Argento, Nikita Uggla",8.2,51380,5090,0,https://www.imdb.com/title/tt14664414/
tt0416044,Mongol: The Rise of Genghis Khan,Movie,2007,2007,126 min,"Action,Biography,Drama","Tadanobu Asano, Amadu Mamadakov, Khulan Chuluun, Honglei Sun, Liya Ai",7.2,51344,5091,0,https://www.imdb.com/title/tt0416044/
tt0071129,Amarcord,Movie,1973,1973,123 min,"Comedy,Drama","Magali Noël, Bruno Zanin, Pupella Maggio, Armando Brancia, Ciccio Ingrassia",7.8,51343,5092,0,https://www.imdb.com/title/tt0071129/
tt0117407,Pusher,Movie,1996,1996,110 min,"Crime,Thriller","Kim Bodnia, Zlatko Buric, Laura Drasbæk, Slavko Labovic, Mads Mikkelsen",7.3,51341,5093,0,https://www.imdb.com/title/tt0117407/
tt5774450,Summer of 84,Movie,2018,2018,105 min,"Crime,Drama,Horror","Graham Verchere, Judah Lewis, Caleb Emery, Cory Gruter-Andrew, Tiera Skovbye",6.7,51327,5094,0,https://www.imdb.com/title/tt5774450/
tt0117589,Secrets & Lies,Movie,1996,1996,136 min,"Comedy,Drama","Timothy Spall, Brenda Blethyn, Phyllis Logan, Claire Rushbrook, Marianne Jean-Baptiste",8.0,51320,5095,0,https://www.imdb.com/title/tt0117589/
tt0092610,Bad Taste,Movie,1987,1987,91 min,"Comedy,Horror,Sci-Fi","Terry Potter, Terry Potter, Pete O'Herne, Pete O'Herne, Craig Smith",6.5,51312,5096,0,https://www.imdb.com/title/tt0092610/
tt0324133,Swimming Pool,Movie,2003,2003,102 min,"Crime,Drama,Mystery","Charlotte Rampling, Charles Dance, Ludivine Sagnier, Jean-Marie Lamour, Marc Fayolle",6.7,51285,5097,0,https://www.imdb.com/title/tt0324133/
tt26342662,M3GAN 2.0,Movie,2025,2025,120 min,"Action,Sci-Fi,Thriller","Allison Williams, Violet McGraw, Amie Donald, Jenna Davis, Brian Jordan Alvarez",6.0,51256,5098,0,https://www.imdb.com/title/tt26342662/
tt21103218,The Lost Bus,Movie,2025,2025,130 min,"Biography,Drama,History","Matthew McConaughey, America Ferrera, Yul Vazquez, Ashlie Atkinson, Kimberli Flores",6.8,51239,5099,0,https://www.imdb.com/title/tt21103218/
tt0805647,The Witches,Movie,2020,2020,106 min,"Adventure,Family,Fantasy","Anne Hathaway, Octavia Spencer, Stanley Tucci, Chris Rock, Jahzir Bruno",5.4,51219,5100,0,https://www.imdb.com/title/tt0805647/
tt2076220,Holy Motors,Movie,2012,2012,115 min,"Drama,Fantasy","Denis Lavant, Denis Lavant, Denis Lavant, Edith Scob, Eva Mendes",7.0,51212,5101,0,https://www.imdb.com/title/tt2076220/
tt0074811,The Tenant,Movie,1976,1976,126 min,"Drama,Thriller","Roman Polanski, Isabelle Adjani, Melvyn Douglas, Jo Van Fleet, Bernard Fresson",7.5,51200,5102,0,https://www.imdb.com/title/tt0074811/
tt0105046,Of Mice and Men,Movie,1992,1992,115 min,"Drama,Western","John Malkovich, Gary Sinise, Ray Walston, Casey Siemaszko, Sherilyn Fenn",7.4,51199,5103,0,https://www.imdb.com/title/tt0105046/
tt0278435,Enough,Movie,2002,2002,115 min,"Crime,Drama,Thriller","Jennifer Lopez, Billy Campbell, Tessa Allen, Juliette Lewis, Dan Futterman",5.8,51197,5104,0,https://www.imdb.com/title/tt0278435/
tt3361792,Tolkien,Movie,2019,2019,112 min,"Biography,Drama,Romance","Nicholas Hoult, Lily Collins, Colm Meaney, Derek Jacobi, Al Bollands",6.8,51187,5105,0,https://www.imdb.com/title/tt3361792/
tt0385726,Glory Road,Movie,2006,2006,118 min,"Biography,Drama,Sport","Josh Lucas, Derek Luke, Austin Nichols, Jon Voight, Evan Jones",7.2,51175,5106,0,https://www.imdb.com/title/tt0385726/
tt6857376,Palmer,Movie,2021,2021,110 min,Drama,"Justin Timberlake, Juno Temple, Alisha Wainwright, Ryder Allen, June Squibb",7.3,51160,5107,0,https://www.imdb.com/title/tt6857376/
tt0082186,Clash of the Titans,Movie,1981,1981,118 min,"Action,Adventure,Fantasy","Laurence Olivier, Harry Hamlin, Claire Bloom, Maggie Smith, Ursula Andress",6.9,51152,5108,0,https://www.imdb.com/title/tt0082186/
tt0266465,A Man Apart,Movie,2003,2003,109 min,"Action,Crime,Drama","Vin Diesel, Timothy Olyphant, Larenz Tate, Geno Silva, Jacqueline Obradors",6.0,51140,5109,0,https://www.imdb.com/title/tt0266465/
tt0473308,Waitress,Movie,2007,2007,108 min,"Comedy,Drama,Romance","Keri Russell, Nathan Fillion, Jeremy Sisto, Cheryl Hines, Andy Griffith",7.0,51135,5110,0,https://www.imdb.com/title/tt0473308/
tt6317068,Final Space,TV Show,2018,2021,30 min,"Action,Adventure,Animation","Fred Armisen, Fred Armisen, Fred Armisen, Tom Kenny, Tom Kenny",8.2,51114,5111,0,https://www.imdb.com/title/tt6317068/
tt0103956,Child's Play 3,Movie,1991,1991,90 min,"Horror,Thriller","Justin Whalin, Perrey Reeves, Jeremy Sylvers, Travis Fine, Dean Jacobson",5.2,51110,5112,0,https://www.imdb.com/title/tt0103956/
tt0179116,But I'm a Cheerleader,Movie,1999,1999,85 min,"Comedy,Drama,Romance","Natasha Lyonne, Clea DuVall, Michelle Williams, Brandt Wille, Bud Cort",6.9,51108,5113,0,https://www.imdb.com/title/tt0179116/
tt0233142,3000 Miles to Graceland,Movie,2001,2001,125 min,"Action,Comedy,Crime","Kurt Russell, Kevin Costner, Courteney Cox, Christian Slater, Kevin Pollak",6.0,51058,5114,0,https://www.imdb.com/title/tt0233142/
tt0486583,Fred Claus,Movie,2007,2007,116 min,"Comedy,Family,Fantasy","Vince Vaughn, Paul Giamatti, Elizabeth Banks, John Michael Higgins, Miranda Richardson",5.7,51050,5115,0,https://www.imdb.com/title/tt0486583/
tt0100477,The Rescuers Down Under,Movie,1990,1990,77 min,"Adventure,Animation,Comedy","Bob Newhart, Eva Gabor, John Candy, Tristan Rogers, Adam Ryen",6.8,51044,5116,0,https://www.imdb.com/title/tt0100477/
tt0848557,Diary of the Dead,Movie,2007,2007,95 min,"Fantasy,Horror,Sci-Fi","Michelle Morgan, Joshua Close, Shawn Roberts, Todd William Schroeder, Laura de Carteret",5.5,51034,5117,0,https://www.imdb.com/title/tt0848557/
tt0124198,Very Bad Things,Movie,1998,1998,100 min,"Comedy,Crime,Thriller","Christian Slater, Daniel Stern, Cameron Diaz, Jon Favreau, Leland Orser",6.3,51022,5118,0,https://www.imdb.com/title/tt0124198/
tt14577874,It's What's Inside,Movie,2024,2024,103 min,"Comedy,Mystery,Sci-Fi","Brittany O'Grady, James Morosini, Gavin Leatherwood, Nina Bloomgarden, Alycia Debnam-Carey",6.6,51006,5119,0,https://www.imdb.com/title/tt14577874/
tt0100050,Look Who's Talking Too,Movie,1990,1990,81 min,"Comedy,Family,Romance","John Travolta, Kirstie Alley, Olympia Dukakis, Elias Koteas, Twink Caplan",4.7,50995,5120,0,https://www.imdb.com/title/tt0100050/
tt0332375,Saved!,Movie,2004,2004,92 min,"Comedy,Drama","Jena Malone, Mandy Moore, Macaulay Culkin, Patrick Fugit, Heather Matarazzo",6.7,50988,5121,0,https://www.imdb.com/title/tt0332375/
tt0058182,A Hard Day's Night,Movie,1964,1964,87 min,"Comedy,Musical","John Lennon, Paul McCartney, George Harrison, Ringo Starr, Wilfrid Brambell",7.5,50983,5122,0,https://www.imdb.com/title/tt0058182/
tt5511582,Timeless,TV Show,2016,2018,60 min,"Action,Adventure,Drama","Abigail Spencer, Matt Lanter, Malcolm Barrett, Paterson Joseph, Sakina Jaffrey",7.6,50921,5123,0,https://www.imdb.com/title/tt5511582/
tt0110527,Miracle on 34th Street,Movie,1994,1994,114 min,"Drama,Family,Fantasy","Richard Attenborough, Elizabeth Perkins, Dylan McDermott, J.T. Walsh, James Remar",6.7,50899,5124,0,https://www.imdb.com/title/tt0110527/
tt1172991,The Company Men,Movie,2010,2010,104 min,Drama,"Ben Affleck, Chris Cooper, Tommy Lee Jones, Suzanne Rico, Kent Shocknek",6.7,50868,5125,0,https://www.imdb.com/title/tt1172991/
tt0455499,Garfield: A Tail of Two Kitties,Movie,2006,2006,82 min,"Adventure,Comedy,Family","Breckin Meyer, Jennifer Love Hewitt, Billy Connolly, Bill Murray, Ian Abercrombie",5.0,50839,5126,0,https://www.imdb.com/title/tt0455499/
tt31050594,Mercy,Movie,2026,2026,99 min,"Action,Crime,Drama","Chris Pratt, Rebecca Ferguson, Kali Reis, Annabelle Wallis, Chris Sullivan",6.2,50830,5127,0,https://www.imdb.com/title/tt31050594/
tt4145384,Scream Queens,TV Show,2015,2016,45 min,"Comedy,Horror,Mystery","Emma Roberts, Lea Michele, Abigail Breslin, Keke Palmer, Billie Lourd",7.1,50823,5128,0,https://www.imdb.com/title/tt4145384/
tt0117247,One Fine Day,Movie,1996,1996,108 min,"Comedy,Drama,Romance","Michelle Pfeiffer, George Clooney, Mae Whitman, Alex D. Linz, Charles Durning",6.5,50819,5129,0,https://www.imdb.com/title/tt0117247/
tt1641384,Young Justice,TV Show,2010,2022,23 min,"Action,Adventure,Animation","Nolan North, Nolan North, Nolan North, Danica McKellar, Danica McKellar",8.6,50815,5130,0,https://www.imdb.com/title/tt1641384/
tt6905686,Lovecraft Country,TV Show,2020,2020,60 min,"Drama,Fantasy,Horror","Jonathan Majors, Jurnee Smollett, Courtney B. Vance, Michael Kenneth Williams, Aunjanue Ellis-Taylor",7.1,50800,5131,0,https://www.imdb.com/title/tt6905686/
tt14993250,Rocky Aur Rani Kii Prem Kahaani,Movie,2023,2023,168 min,"Comedy,Drama,Family","Ranveer Singh, Alia Bhatt, Dharmendra, Jaya Bachchan, Shabana Azmi",6.5,50794,5132,0,https://www.imdb.com/title/tt14993250/
tt0296310,The Blue Planet,TV Show,2001,2001,50 min,"Documentary,Family",,9.0,50789,5133,0,https://www.imdb.com/title/tt0296310/
tt1053810,The Big Year,Movie,2011,2011,100 min,Comedy,"Owen Wilson, Jack Black, Steve Martin, John Cleese, Zahf Paroo",6.2,50772,5134,0,https://www.imdb.com/title/tt1053810/
tt1402488,Happy Feet Two,Movie,2011,2011,100 min,"Adventure,Animation,Comedy","Elijah Wood, Robin Williams, Robin Williams, P!nk, Carlos Alazraqui",5.8,50767,5135,0,https://www.imdb.com/title/tt1402488/
tt0099141,Bird on a Wire,Movie,1990,1990,110 min,"Action,Comedy,Crime","Mel Gibson, Goldie Hawn, David Carradine, Bill Duke, Stephen Tobolowsky",6.0,50763,5136,0,https://www.imdb.com/title/tt0099141/
tt0057193,It's a Mad Mad Mad Mad World,Movie,1963,1963,210 min,"Action,Adventure,Comedy","Spencer Tracy, Milton Berle, Ethel Merman, Mickey Rooney, Sid Caesar",7.5,50761,5137,0,https://www.imdb.com/title/tt0057193/
tt3513500,Chip 'n Dale: Rescue Rangers,Movie,2022,2022,97 min,"Action,Adventure,Animation","Andy Samberg, John Mulaney, KiKi Layne, Will Arnett, Eric Bana",6.9,50759,5138,0,https://www.imdb.com/title/tt3513500/
tt0098844,Law & Order,TV Show,1990,ongoing,45 min,"Crime,Drama,Mystery","Jerry Orbach, Jerry Orbach, Jesse L. Martin, Dennis Farina, Sam Waterston",7.8,50748,5139,0,https://www.imdb.com/title/tt0098844/
tt0240468,Kung Pow: Enter the Fist,Movie,2002,2002,81 min,"Action,Comedy","Steve Oedekerk, Leo Lee, Lin Yan, Jennifer Tung, Escobar Tongue",6.2,50734,5140,0,https://www.imdb.com/title/tt0240468/
tt0309377,Blood Work,Movie,2002,2002,110 min,"Action,Crime,Drama","Clint Eastwood, Jeff Daniels, Anjelica Huston, Wanda De Jesus, Tina Lifford",6.4,50688,5141,0,https://www.imdb.com/title/tt0309377/
tt0805669,Ugly Betty,TV Show,2006,2010,45 min,"Comedy,Drama,Romance","America Ferrera, Eric Mabius, Tony Plana, Ana Ortiz, Becki Newton",6.8,50609,5142,0,https://www.imdb.com/title/tt0805669/
tt2702724,The Boss,Movie,2016,2016,99 min,Comedy,"Melissa McCarthy, Kristen Bell, Peter Dinklage, Ella Anderson, Tyler Labine",5.4,50605,5143,0,https://www.imdb.com/title/tt2702724/
tt10280296,Sardar Udham,Movie,2021,2021,164 min,"Crime,Drama,History","Vicky Kaushal, Shaun Scott, Stephen Hogan, Amol Parashar, Banita Sandhu",8.3,50594,5144,0,https://www.imdb.com/title/tt10280296/
tt0096787,All Dogs Go to Heaven,Movie,1989,1989,84 min,"Adventure,Animation,Comedy","Dom DeLuise, Burt Reynolds, Loni Anderson, Judith Barsi, Earleen Carey",6.8,50580,5145,0,https://www.imdb.com/title/tt0096787/
tt0140888,Central Station,Movie,1998,1998,110 min,Drama,"Fernanda Montenegro, Vinícius de Oliveira, Marília Pêra, Soia Lira, Othon Bastos",8.0,50546,5146,0,https://www.imdb.com/title/tt0140888/
tt33244668,Anaconda,Movie,2025,2025,99 min,"Action,Adventure,Comedy","Jack Black, Paul Rudd, Steve Zahn, Thandiwe Newton, Daniela Melchior",5.6,50538,5147,0,https://www.imdb.com/title/tt33244668/
tt0283509,No Man's Land,Movie,2001,2001,98 min,"Comedy,Drama,War","Branko Djuric, Rene Bitorajac, Filip Sovagovic, Georges Siatidis, Serge-Henri Valcke",7.9,50510,5148,0,https://www.imdb.com/title/tt0283509/
tt10298840,Strange World,Movie,2022,2022,102 min,"Action,Adventure,Animation","Jake Gyllenhaal, Jaboukie Young-White, Gabrielle Union, Dennis Quaid, Lucy Liu",5.7,50487,5149,0,https://www.imdb.com/title/tt10298840/
tt0092324,Blackadder the Third,TV Show,1987,1987,30 min,Comedy,"Rowan Atkinson, Rowan Atkinson, Rowan Atkinson, Tony Robinson, Tony Robinson",8.6,50485,5150,0,https://www.imdb.com/title/tt0092324/
tt1640459,Hobo with a Shotgun,Movie,2011,2011,86 min,"Action,Adventure,Comedy","Rutger Hauer, Pasha Ebrahimi, Robb Wells, Brian Downey, Gregory Smith",6.1,50479,5151,0,https://www.imdb.com/title/tt1640459/
tt2017020,The Smurfs 2,Movie,2013,2013,105 min,"Adventure,Animation,Comedy","Neil Patrick Harris, Jayma Mays, Katy Perry, Hank Azaria, Brendan Gleeson",5.3,50468,5152,0,https://www.imdb.com/title/tt2017020/
tt0118954,Deconstructing Harry,Movie,1997,1997,96 min,Comedy,"Woody Allen, Judy Davis, Julia Louis-Dreyfus, Stephanie Roth Haberle, Dan Frazer",7.3,50464,5153,0,https://www.imdb.com/title/tt0118954/
tt0084855,The Verdict,Movie,1982,1982,129 min,Drama,"Paul Newman, Charlotte Rampling, Jack Warden, James Mason, Milo O'Shea",7.7,50463,5154,0,https://www.imdb.com/title/tt0084855/
tt12921446,The Exorcist: Believer,Movie,2023,2023,111 min,Horror,"Lafortune Joseph, Leslie Odom Jr., Gastner Legerme, Tracey Nicole Graves, Marie Michelle Bazile",4.8,50461,5155,0,https://www.imdb.com/title/tt12921446/
tt0095675,Women on the Verge of a Nervous Breakdown,Movie,1988,1988,88 min,"Comedy,Drama","Carmen Maura, Antonio Banderas, Julieta Serrano, Rossy de Palma, María Barranco",7.5,50451,5156,0,https://www.imdb.com/title/tt0095675/
tt9619798,The Wrong Missy,Movie,2020,2020,90 min,"Comedy,Romance","David Spade, Lauren Lapkus, Nick Swardson, Geoff Pierson, Jackie Sandler",5.8,50440,5157,0,https://www.imdb.com/title/tt9619798/
tt0068361,The Discreet Charm of the Bourgeoisie,Movie,1972,1972,102 min,"Comedy,Drama,Fantasy","Fernando Rey, Delphine Seyrig, Paul Frankeur, Bulle Ogier, Stéphane Audran",7.7,50437,5158,0,https://www.imdb.com/title/tt0068361/
tt0102034,Highlander II: The Quickening,Movie,1991,1991,91 min,"Action,Adventure,Drama","Christopher Lambert, Sean Connery, Virginia Madsen, Michael Ironside, Allan Rich",4.2,50402,5159,0,https://www.imdb.com/title/tt0102034/
tt1533395,Life,Web Series,2009,2009,50 min,Documentary,,9.1,50327,5160,0,https://www.imdb.com/title/tt1533395/
tt0425637,Red Cliff,Movie,2008,2008,148 min,"Action,Adventure,Drama","Tony Leung Chiu-wai, Takeshi Kaneshiro, Fengyi Zhang, Chang Chen, Wei Zhao",7.3,50325,5161,0,https://www.imdb.com/title/tt0425637/
tt1920849,Bachelorette,Movie,2012,2012,87 min,"Comedy,Romance","Kirsten Dunst, Isla Fisher, Lizzy Caplan, James Marsden, Rebel Wilson",5.3,50288,5162,0,https://www.imdb.com/title/tt1920849/
tt2235695,Rebecca,Movie,2020,2020,123 min,"Drama,Mystery,Romance","Lily James, Armie Hammer, Kristin Scott Thomas, Keeley Hawes, Jacques Bouanich",6.1,50276,5163,0,https://www.imdb.com/title/tt2235695/
tt10155932,Cinderella,Movie,2021,2021,112 min,"Comedy,Family,Fantasy","Camila Cabello, Billy Porter, Nicholas Galitzine, Idina Menzel, Pierce Brosnan",4.4,50271,5164,0,https://www.imdb.com/title/tt10155932/
tt13111040,The Offer,Web Series,2022,2022,60 min,"Biography,Crime,Drama","Miles Teller, Matthew Goode, Dan Fogler, Burn Gorman, Colin Hanks",8.6,50250,5165,0,https://www.imdb.com/title/tt13111040/
tt0107969,Rising Sun,Movie,1993,1993,129 min,"Action,Crime,Drama","Sean Connery, Wesley Snipes, Harvey Keitel, Cary-Hiroyuki Tagawa, Kevin Anderson",6.3,50239,5166,0,https://www.imdb.com/title/tt0107969/
tt1462769,The Odd Life of Timothy Green,Movie,2012,2012,105 min,"Comedy,Drama,Family","Jennifer Garner, Joel Edgerton, CJ Adams, Odeya Rush, Shohreh Aghdashloo",6.6,50229,5167,0,https://www.imdb.com/title/tt1462769/
tt7431594,Race 3,Movie,2018,2018,160 min,"Action,Thriller","Anil Kapoor, Salman Khan, Bobby Deol, Jacqueline Fernandez, Daisy Shah",1.9,50227,5168,0,https://www.imdb.com/title/tt7431594/
tt4481514,The House,Movie,2017,2017,88 min,"Comedy,Crime","Will Ferrell, Amy Poehler, Ryan Simpkins, Jason Mantzoukas, Nick Kroll",5.6,50216,5169,0,https://www.imdb.com/title/tt4481514/
tt27847051,The Secret Agent,Movie,2025,2025,161 min,"Crime,Drama,Mystery","Robson Andrade, Rubens Santos, Licínio Januário, Joálisson Cunha, Marcelo Valle",7.2,50178,5170,0,https://www.imdb.com/title/tt27847051/
tt1216491,Kill the Messenger,Movie,2014,2014,112 min,"Biography,Crime,Drama","Jeremy Renner, Robert Patrick, Jena Sims, Robert Pralgo, Hajji Golightly",6.9,50178,5170,0,https://www.imdb.com/title/tt1216491/
